"image-container href","img-responsive src","exhibitor-name","directory-stand 2","exhibitor-info href","wrap-word","title-in-exhibitor-summary","brands href","wrap-word 2","text-left","pps-tags","pps-tags href"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.zxf%20toolltd.org-1a289c04-7c2a-4665-a8f6-01fabeab708b.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","ZXF TOOL.,LTD","1D30","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.zxf%20toolltd.org-1a289c04-7c2a-4665-a8f6-01fabeab708b.html","ZXF TOOL.,LTD is a professional enterprise which specializes in the design, manufacture, and sale of solid carbide cutting tools. Its general factory is in China. We have more than 20 years experience in this field.Export to Foreign market more than 16 years already, In recent years, ZXF Tool .,Ltd has introduced advanced CNC grinding machines from Switzerland TTB Germany Walter and Germany MICHAEL Deckel.what’s more, advanced tool test instrument from Germany Zoller has been introduced.
 ZXF TOOL.,LTD mainly manufactures solid carbide milling and turning tools, drilling tools, special tools","","","","","",""
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.chong-cheng%20fastener%20corporation.org-2e25dbbb-ba7f-40b7-a66c-a8cd4bce58e4.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-23957395-bbdb-45ff-b7aa-808f65dacd0b/desktop-small/da1242a2-88c2-46c0-a04e-334a17a816e4.jpg","CHONG-CHENG FASTENER CORPORATION","1F13","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.chong-cheng%20fastener%20corporation.org-2e25dbbb-ba7f-40b7-a66c-a8cd4bce58e4.html","CFC established in 1989. The company started with the manufacturing of kep. nut and till the present, the number of the major product items has been over 35, including nuts of various materials such as steel, copper alloy, aluminum alloy, etc., with products supplying the industries of automobiles, construction, and industrial applications.

The major product items are special fasteners, safe self-locking nuts, but the company is undertaking research and development on products for the applications in the aviation and space industries. Currently 98% of the products are for export.","","","","Categories","OTHERS, Manufacturer (Brand Owner), Automotive & Auto Parts","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.chong-cheng%20fastener%20corporation.org-2e25dbbb-ba7f-40b7-a66c-a8cd4bce58e4.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.coretech%20system%20co%20ltd.org-df3f0e2a-d559-4bff-887a-8fff2a8220fc.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-210a642e-dc22-4544-af1f-c3bf1252af46/desktop-small/709e30ea-2e11-4b9f-bc49-5d47393ab558.png","CORETECH SYSTEM CO., LTD.","1F20","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.coretech%20system%20co%20ltd.org-df3f0e2a-d559-4bff-887a-8fff2a8220fc.html","CoreTech System Co., Ltd. (Moldex3D) are committed to developing innovative technology, helping customers troubleshoot from product design to development, to optimize design patterns, to shorten time-to-market, and maximize product ROI. Unlike other simulation software providers, our vision is to apply simulation results directly in real-world production by realizing “digital twins”, providing solutions to every stage in the whole process from design to manufacturing.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.coretech%20system%20co%20ltd.org-df3f0e2a-d559-4bff-887a-8fff2a8220fc.html","SONY, LG, Panasonic, SAMSUNG, DENSO, ASE GROUP, DAIKIN, TOSHIBA, logitech, CHIMEI, BOSCH...etc.","Categories","OTHERS, Manufacturer (Brand Owner), Automotive & Auto Parts, Electrical & Electronics, Mold & Die, Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.coretech%20system%20co%20ltd.org-df3f0e2a-d559-4bff-887a-8fff2a8220fc.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.deeporn%20chareon%20co%20ltd.org-6e19601c-1c54-4557-bdff-208f82a4a457.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-b2e15c63-8132-4128-b522-d69df22dce83/desktop-small/7f2f5f08-5dd6-4a24-9a5b-f90346b3c954.jpg","DEEPORN CHAREON CO., LTD.","1D09","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.deeporn%20chareon%20co%20ltd.org-6e19601c-1c54-4557-bdff-208f82a4a457.html","We are distributor of UHT product in Thailand. With over 30years of support and service with genuine part from UHT Corp Japan.
While, we also have variety of products to help improve your efficiency of production line.
Welcome all visitor and customer to our booth to discuss any request or problem solve solution.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.deeporn%20chareon%20co%20ltd.org-6e19601c-1c54-4557-bdff-208f82a4a457.html","UHT Micro Air Grinder, UHT Pilot Hole Punching Machine, UHT Micor Spindle, NAC Fastener Socket and Bits, NAC Quick Coupling, Argofile Micromotor, Argofile Ultrasonic","Categories","Polishing Equipment, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Aerospace, Automotive & Auto Parts, Electrical & Electronics, Jewelry & Watches, Mold & Die, Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.deeporn%20chareon%20co%20ltd.org-6e19601c-1c54-4557-bdff-208f82a4a457.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.digital%20design%20automation%20co%20ltd.org-7faf0d01-8932-4933-aa6b-f3c2d3deb7d6.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-a2e1b29b-7184-4e2c-bf23-8ce549b6f68e/desktop-small/bd36f515-94eb-47af-96f6-ecd00c130863.png","DIGITAL DESIGN AUTOMATION CO., LTD.","2B42","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.digital%20design%20automation%20co%20ltd.org-7faf0d01-8932-4933-aa6b-f3c2d3deb7d6.html","บริษัท ดิจิตอล ดีไซน์ เป็นผู้จัดจำหน่ายโซลูชันด้านการพิมพ์ 3 มิติ (3D Printing) แบบครบวงจร โดยนำเข้าและจำหน่ายเครื่อง 3D Printer วัสดุการพิมพ์ และอุปกรณ์ที่เกี่ยวข้องสำหรับภาคการศึกษา อุตสาหกรรม การวิจัย และธุรกิจต่างๆ พร้อมให้บริการติดตั้ง ฝึกอบรม ให้คำปรึกษา และบริการหลังการขายโดยทีมงานผู้เชี่ยวชาญ เพื่อช่วยลูกค้าเพิ่มประสิทธิภาพในการออกแบบ พัฒนาต้นแบบ และการผลิตด้วยเทคโนโลยีการพิมพ์ 3 มิติที่ทันสมัย","","","","","",""
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20kangming%20%20industry%20%20co%20ltd.org-0dad835e-6494-4456-a460-0f354fe99bf4.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-725a331f-493b-4562-b7bb-7f7e920d633a/desktop-small/8a58151f-2bf3-407d-8def-b8eea75ebbec.png","DONGGUAN KANGMING  INDUSTRY  CO., LTD.","1D29","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20kangming%20%20industry%20%20co%20ltd.org-0dad835e-6494-4456-a460-0f354fe99bf4.html","We supply all kinds of mold cooling parts, including quick couplings, nipples, plugs and manifolds. Our items match DME, HASCO, French and Japanese standards. We serve factories of automobile, precision and injection molds worldwide. We offer stable quality products and customized service for global buyers and agents.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20kangming%20%20industry%20%20co%20ltd.org-0dad835e-6494-4456-a460-0f354fe99bf4.html","KMCLEP","Categories","OTHERS, Manufacturer (Brand Owner), Automotive & Auto Parts, Electrical & Electronics, Job Shop, Machine Building, Mold & Die, Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20kangming%20%20industry%20%20co%20ltd.org-0dad835e-6494-4456-a460-0f354fe99bf4.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20runma%20intelligent%20technology%20co%20ltd.org-125cc7df-8fcd-48b3-b05e-1f7ad8fe6088.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-37b69485-3857-485b-aec8-f405aba087e7/desktop-small/64b6cf50-7f4b-444c-a00f-5d32f139a259.png","DONGGUAN RUNMA INTELLIGENT TECHNOLOGY CO., LTD.","1E20","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20runma%20intelligent%20technology%20co%20ltd.org-125cc7df-8fcd-48b3-b05e-1f7ad8fe6088.html","Runma company has taken root in the field ofintelligent equipment, 
focused on the development and technical application of industrial robot equipment, and continuously expanded its product series. At present, it has launched single-axis cartesian robot,two-axis cartesian robot, three-axis cartesian robots, five-axis cartesian robot, high-speed type, heavy-load type, High-speed heavy-duty type robot, rotary injection robot, cupula type injection robot, various types of automated non-standard robots, and related equipment.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20runma%20intelligent%20technology%20co%20ltd.org-125cc7df-8fcd-48b3-b05e-1f7ad8fe6088.html","Runma","Categories","OTHERS, Manufacturer (Brand Owner), Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20runma%20intelligent%20technology%20co%20ltd.org-125cc7df-8fcd-48b3-b05e-1f7ad8fe6088.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20taifu%20machinery%20co%20ltd.org-5dd5b483-85e0-4aba-8a66-6b8fc8fadcf6.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","DONGGUAN TAIFU MACHINERY CO., LTD.","1E19","","","","","","","",""
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ecm%20solution%20co%20ltd.org-6a1524c3-91f9-4c02-8013-13f136d76f0e.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-cda9636d-8d22-4187-9392-975559388895/desktop-small/8dd60dda-1713-42a8-8fa7-297696d624d9.png","ECM SOLUTION CO., LTD.","2Z06","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ecm%20solution%20co%20ltd.org-6a1524c3-91f9-4c02-8013-13f136d76f0e.html","ECM Solution ยินดีช่วยเหลือลูกค้าที่ต้องการปรึกษาทางด้าน CAE หรือลูกค้าที่ต้องการให้บริษัทฯวิเคราะห์งานให้เป็นโปรเจ็ก บริษัทฯ มีวิศวกรที่มีประสบการณ์ทางด้านงานวิเคราะห์แบบ Static, Heat transfer, Natural frequency และอื่นๆ นอกจากนั้นโครงการที่เรารับวิเคราะห์ยังได้รับการดูแลจากอาจารย์ผู้เชี่ยวชาญทางด้านงานวิเคราะห์ ลูกค้าจึงมั่นใจได้ว่าผลการวิเคราะห์ที่ได้มีความเที่ยงตรงเชื่อถือได้Post Processor Building
สำหรับลูกค้า NX หรือผู้ใช้ NX ที่ต้องการ Post processor สำหรับเครื่อง CNC   บริษัท ECM ก็ให้บริการสร้าง Post proscessor สำหรับ Controller เช่น Fanuc, Mitsubishi, Okuma, Heidenh","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ecm%20solution%20co%20ltd.org-6a1524c3-91f9-4c02-8013-13f136d76f0e.html","ZW, 3D Viewstation, NX, Vericut","Categories","CAD/CAM/CAE Software, Service Providers (e.g., Consultancy, IT Hardware/Software, Legal, Waste Management, etc.), Automotive & Auto Parts, Machine Building, Mold & Die, Packaging","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ecm%20solution%20co%20ltd.org-6a1524c3-91f9-4c02-8013-13f136d76f0e.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.elyon%20industry%20co%20ltd.org-fdaee150-ae75-448a-a269-c177020be604.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-93bb5747-937c-431a-b865-8f42500d92ba/desktop-small/aa715769-e707-4291-8238-a176e8413ec5.png","ELYON INDUSTRY CO., LTD.","1F10","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.elyon%20industry%20co%20ltd.org-fdaee150-ae75-448a-a269-c177020be604.html","Coil & Strip, Bar, Wire made of Carbon Steel, Alloy Steel, Stainless Steel, Duplex, Nickel Alloys, Copper & Copper Alloys, Brass, Bronze, Aluminium materials.","","","","Categories","Brush, Die and Mold Steel, Steel, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Aerospace, Automotive & Auto Parts, Building and Construction, Electrical & Electronics, Jewelry & Watches, Mold & Die","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.elyon%20industry%20co%20ltd.org-fdaee150-ae75-448a-a269-c177020be604.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.gbsa%20gyeonggido%20business%20%20science%20accelerator.org-295a6694-75ef-4e70-98c9-1936df5ec3bf.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-fb3779ec-f3c1-4f7d-94e6-454c39b37cbd/desktop-small/b8f28d62-93c7-402c-99a1-0811dd28e9ed.png","GBSA (GYEONGGIDO BUSINESS & SCIENCE ACCELERATOR)","2A09","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.gbsa%20gyeonggido%20business%20%20science%20accelerator.org-295a6694-75ef-4e70-98c9-1936df5ec3bf.html","Hosted by GBSA, supporting top Gyeonggi SMEs in molds and welding, this pavilion connects you with trusted Korean manufacturers in EV, semiconductor, and precision industries for global partnerships.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.gbsa%20gyeonggido%20business%20%20science%20accelerator.org-295a6694-75ef-4e70-98c9-1936df5ec3bf.html","Sentech ENG, GBSA","Categories","Finishing Machine, Gauge, Material Testing Machine, Universal Testing Machine, Die and Mold Parts, Die for Pressing, Stamping & Punching, Die-casting Molds, Mold Base, CAD/CAM/CAE Software, Industrial Product Design, Mold Design, Mold Heat Treatments, Mold Welding Machine, Accessories & Attachments, Machine Components, Other Related Technologies, OTHERS, Government/State Enterprise/NGO/Institutions, Automotive & Auto Parts, Electrical & Electronics, Machine Building, Mold & Die, Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.gbsa%20gyeonggido%20business%20%20science%20accelerator.org-295a6694-75ef-4e70-98c9-1936df5ec3bf.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.general%20corporation%20co%20ltd.org-69de7522-31aa-41eb-8e25-9660b07f7191.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-863c6423-1001-48e8-865c-108312187946/desktop-small/044cfd5d-ed24-478d-bd4c-215cd34cc0d3.png","GENERAL CORPORATION CO., LTD.","1E29","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.general%20corporation%20co%20ltd.org-69de7522-31aa-41eb-8e25-9660b07f7191.html","General Corporation Co., Ltd. was established to serve this requirement. We are business consultants, provide professional service to support customers in term of Engineering. With our experience and knowledge which can support for high tech machinery, automation systems, hardware and software controller. Inspection tooling with high precision scale, Jig & Fixture, Jig Position, Assembly Jig, including hydraulic, pneumatic clamping device, Line design, Conveyor system, Conveyor Free Roller, Industrial structure, Environment test, Project design, Prototype, 3D inspection & Reverse Engineer.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.general%20corporation%20co%20ltd.org-69de7522-31aa-41eb-8e25-9660b07f7191.html","FARO, MICROTECH, IBR, HEXACON, WENZEL, Creaform","Categories","3D Coordinate Measuring Machine & Instrument, Gauge, Length Measuring Machine, Micrometer, Vernier Caliper, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Automotive & Auto Parts, Electrical & Electronics, Mold & Die, Packaging, Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.general%20corporation%20co%20ltd.org-69de7522-31aa-41eb-8e25-9660b07f7191.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.gfrt%20machinery%20thailand%20co%20ltd.org-a73c2ae0-248c-4fdc-a3ff-42dfc6494825.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-60a6029c-9063-4701-b3c2-6aa0fb0df5ac/desktop-small/0e9c6514-0584-4cc0-8fd8-4ff0cf573cd4.png","GFRT MACHINERY (THAILAND) CO., LTD.","2A27","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.gfrt%20machinery%20thailand%20co%20ltd.org-a73c2ae0-248c-4fdc-a3ff-42dfc6494825.html","We are trader of chinese and japanese machines along with consumables in Thailands","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.gfrt%20machinery%20thailand%20co%20ltd.org-a73c2ae0-248c-4fdc-a3ff-42dfc6494825.html","Bejing JINGDIAO","Categories","Drilling Machine, Finishing Machine, Grinding Machine, Lathe Machine, Machining Center, Milling Machine, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Automotive & Auto Parts, Jewelry & Watches, Mold & Die, Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.gfrt%20machinery%20thailand%20co%20ltd.org-a73c2ae0-248c-4fdc-a3ff-42dfc6494825.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20yuantong%20polymer%20technology%20co%20ltd.org-dba3140a-ee30-4863-b51f-0280338b289c.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-9f0bf0b6-9730-4f4d-9b79-56f90872e556/desktop-small/21316917-5ae4-4463-9223-db9676847041.jpg","GUANGDONG YUANTONG POLYMER TECHNOLOGY CO., LTD.","1E11","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20yuantong%20polymer%20technology%20co%20ltd.org-dba3140a-ee30-4863-b51f-0280338b289c.html","Here’s a concise, professional version under 600 characters, tailored for plastic additives:
Welcome to our booth!
We specialize in high-performance plastic additives, including processing aids, lubricants, modifiers, stabilizers, and masterbatch solutions. Our products enhance processability, improve surface quality, boost durability, and optimize performance for plastics, rubber, and composite materials.
At our booth, you can explore full-range formulations, compare real samples, and discuss customized solutions for injection molding, extrusion, film, pipe, and packaging applications.
Our te","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20yuantong%20polymer%20technology%20co%20ltd.org-dba3140a-ee30-4863-b51f-0280338b289c.html","PlasAdd， PolyAdd ，EasyPlas，","Categories","OTHERS, Manufacturer (Brand Owner), Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20yuantong%20polymer%20technology%20co%20ltd.org-dba3140a-ee30-4863-b51f-0280338b289c.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.gum%20young%20metal%20co%20ltd.org-7ee4eb8d-726e-45cc-9f6e-8e15489770b4.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-2f6801aa-fc95-4064-b196-d389ea257639/desktop-small/987152e3-ad63-4e0e-bd2b-29733c7f71ce.png","GUM YOUNG METAL CO., LTD.","1E01","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.gum%20young%20metal%20co%20ltd.org-7ee4eb8d-726e-45cc-9f6e-8e15489770b4.html","Since 1995, Gum Young Metal has specialized in precision machining for high-precision non-ferrous metal bushings and bearings. With 30 years of expertise, we provide durable, high-quality lubrication components backed by ISO 9001-certified quality management and advanced smart factory systems. Our core Oil-less bearing technology minimizes friction without lubrication, extending equipment life and reducing maintenance costs. Gum Young Metal delivers customized solutions as a trusted partner for global manufacturing innovation.","","","","Categories","Die and Mold Parts, Manufacturer (Brand Owner), Automotive & Auto Parts, Building and Construction, Machine Building, Metallurgical","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.gum%20young%20metal%20co%20ltd.org-7ee4eb8d-726e-45cc-9f6e-8e15489770b4.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hanguk%20mold%20co%20ltd.org-6cb78395-9dc8-4c2e-b56f-94d29466493e.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-74d66faa-c641-454b-b1a0-787d42ed8f58/desktop-small/9b302b22-5862-415f-b001-52b4bb2690d6.jpg","HANGUK MOLD CO., LTD.","1F01-1","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hanguk%20mold%20co%20ltd.org-6cb78395-9dc8-4c2e-b56f-94d29466493e.html","HANGUK MOLD Co., Ltd. is a specialized company providing precision mold design, manufacturing, and production process technologies primarily for the automotive industry. Based on extensive experience and expertise accumulated through various automotive parts manufacturing environments, we support customers in achieving high-quality production and stable process operation.

Recently, HANGUK MOLD has expanded its business into smart manufacturing and industrial safety by integrating AI technologies with its existing mold manufacturing capabilities. Our key solutions include an AI-based mold temp","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hanguk%20mold%20co%20ltd.org-6cb78395-9dc8-4c2e-b56f-94d29466493e.html","HANGUK MOLD, HANGUK MOLD R&D Center","","",""
