Company Name,Location,Booth,url
Kurozu,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0063JH2?fairCode=hkfoodexpo&locale=en
Naturalis World Limited,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0063VMB?fairCode=hkfoodexpo&locale=en
"Saraya (Hong Kong Sales) Co., Limited",Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0063HOJ?fairCode=hkfoodexpo&locale=en
Ali Baba International Ltd,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0063HPG?fairCode=hkfoodexpo&locale=en
Hong Kong Fine Wine Exchange Centre Limited,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0063VWH?fairCode=hkfoodexpo&locale=en
Network Foods (Hong Kong) Ltd,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0063K8S?fairCode=hkfoodexpo&locale=en
Newton Marine Products (2021) Company Limited,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0063QYG?fairCode=hkfoodexpo&locale=en
Noble Health Company Limited,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0063JUZ?fairCode=hkfoodexpo&locale=en
Sing Wah Development Limited,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0063U13?fairCode=hkfoodexpo&locale=en
"Chengdu Dehong Agricultural Development Co.,Ltd.",Chinese Mainland,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0065BSD?fairCode=hkfoodexpo&locale=en
Farmjoa,"Korea, Republic Of",['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S006494F?fairCode=hkfoodexpo&locale=en
"Fujian Xianzhilou Biological Science & Technology Co., Ltd.",Chinese Mainland,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0065YFT?fairCode=hkfoodexpo&locale=en
Jeonbuk Institute For Food-Bioindustry,"Korea, Republic Of",['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0066G7Z?fairCode=hkfoodexpo&locale=en
"Yunnan TAETEA Group Co., Ltd.",Chinese Mainland,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0065BAV?fairCode=hkfoodexpo&locale=en
Guangxi Chunjiang Food Company Limited,Chinese Mainland,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0065A1N?fairCode=hkfoodexpo&locale=en
"Yongren Yesenda Mushroom Co., Ltd.",Chinese Mainland,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0065BYV?fairCode=hkfoodexpo&locale=en
"Henan Huichuyuan Supply Chain Management Co., Ltd",Chinese Mainland,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0065C1L?fairCode=hkfoodexpo&locale=en
Maxim's Caterers Limited,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0062WRV?fairCode=hkfoodexpo&locale=en
Vita Green Health Products Company Limited,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0062WQY?fairCode=hkfoodexpo&locale=en
Aji-No-Chinmi Company (Hong Kong) Ltd,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0062WTP?fairCode=hkfoodexpo&locale=en
Appolo Ice-Cream Company Limited,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S00637X2?fairCode=hkfoodexpo&locale=en
Beijing Tong Ren Tang Hong Kong Medicine Management Limited,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S00637ZW?fairCode=hkfoodexpo&locale=en
Chewy International Foods Ltd,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S006382M?fairCode=hkfoodexpo&locale=en
Hop Hing Loong Company Ltd,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0063VLE?fairCode=hkfoodexpo&locale=en
Kee Wah Bakery Limited,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S006381P?fairCode=hkfoodexpo&locale=en
Kofco Enterprise (Asia) Co Ltd,Hong Kong,['Booth: 3C-D14   |   Public Hall - Beverages (Alcoholic)   |   '],/event/hkfoodexpo/en/exhibitor/1S0063693?fairCode=hkfoodexpo&locale=en
Nin Jiom Medicine Manufactory (Hong Kong) Limited,Hong Kong,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S006380S?fairCode=hkfoodexpo&locale=en
Oriental Products Supplies Ltd,Hong Kong,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0063MZH?fairCode=hkfoodexpo&locale=en
Sun Shun Fuk Foods Company Limited,Hong Kong,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0062YHN?fairCode=hkfoodexpo&locale=en
Telford International Company Limited,Hong Kong,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S006383J?fairCode=hkfoodexpo&locale=en
Truth & Faith International Limited,Hong Kong,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S00637YZ?fairCode=hkfoodexpo&locale=en
Wing Wah Food Manufactory Limited,Hong Kong,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S00637W5?fairCode=hkfoodexpo&locale=en
Department of Commerce of the Xizang Autonomous Region,Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0066GBN?fairCode=hkfoodexpo&locale=en
Fujian Provincial Department of Commerce,Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S00641OZ?fairCode=hkfoodexpo&locale=en
Modernized Chinese Medicine International Association Ltd,Hong Kong,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0066GEE?fairCode=hkfoodexpo&locale=en
Saint Honore Cake Shop Limited,Hong Kong,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0063ADN?fairCode=hkfoodexpo&locale=en
"Grass Lands Food Co., Ltd.",Taiwan,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0063VXE?fairCode=hkfoodexpo&locale=en
Concord Alliance Limited,Hong Kong,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0063F70?fairCode=hkfoodexpo&locale=en
Forty One Hong Kong Trading Company Limited,Hong Kong,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0063NCD?fairCode=hkfoodexpo&locale=en
"Hong Kong Yakult Company, Limited",Hong Kong,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0063U6O?fairCode=hkfoodexpo&locale=en
Old Seng Choong (Hong Kong) Limited,Hong Kong,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0063NG1?fairCode=hkfoodexpo&locale=en
Heart Work Trading Company Limited,Hong Kong,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0063MWQ?fairCode=hkfoodexpo&locale=en
"Aksu Huafeng Fruit Industry Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S00652ES?fairCode=hkfoodexpo&locale=en
Alua E Comidas Portuguesa Kamin,Macao,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065C4C?fairCode=hkfoodexpo&locale=en
"Baise Magnificent Tea Oil Technology Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065AGE?fairCode=hkfoodexpo&locale=en
"Bama Original Fragrant Pig Agriculture and Animal Husbandry Industrial Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065ACQ?fairCode=hkfoodexpo&locale=en
"Bright Elite Gourmet Co., Ltd.",Macao,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065C3F?fairCode=hkfoodexpo&locale=en
"Changsha Hongxiangyao Agricultural Development Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065OXL?fairCode=hkfoodexpo&locale=en
"Chenzhou Qihan Ecological Agricultural Technology Co., Ltd",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065OHX?fairCode=hkfoodexpo&locale=en
Chi Fung Food Company Limited,Macao,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S006566C?fairCode=hkfoodexpo&locale=en
Cuiping Ecological Farm,Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0064ZM7?fairCode=hkfoodexpo&locale=en
"Darhawug Xizang Chhaang Co.,Ltd",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0064UFX?fairCode=hkfoodexpo&locale=en
Department of Agriculture and Rural Affairs of Xinjiang,Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S00651Z2?fairCode=hkfoodexpo&locale=en
"Dezhou Gushen Protein Technology Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0064ZIJ?fairCode=hkfoodexpo&locale=en
Fabrica De Produtos Alimentares Hokkaido,Macao,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S00656DR?fairCode=hkfoodexpo&locale=en
"Fliport Foods Xizang Co.,Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0064U9F?fairCode=hkfoodexpo&locale=en
"Guangxi Dongfang Huayin Biotechnology Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065A3H?fairCode=hkfoodexpo&locale=en
"Guangxi Five Fortune Food Co., LTD",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065A2K?fairCode=hkfoodexpo&locale=en
"Guangxi Jiangnan Wanli Technology Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065A4E?fairCode=hkfoodexpo&locale=en
"Guangxi Luobawang Brand Management Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065A9Z?fairCode=hkfoodexpo&locale=en
"Guangxi Rongshui Yuanbao Mountain Miao Run Characteristic Liquor Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065AAW?fairCode=hkfoodexpo&locale=en
"Guangxi Wuzhou Tea Boat Ancient Road Chen Tea Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065A82?fairCode=hkfoodexpo&locale=en
"Guangxi Wuzhou Tianmijia Bee lndustry Co.,Ltd",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065A75?fairCode=hkfoodexpo&locale=en
"Guangxi Xingye County Mingyun Tea Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065C73?fairCode=hkfoodexpo&locale=en
"Guilin Wansi Ruyi Trading Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065AI8?fairCode=hkfoodexpo&locale=en
Hami City Xinnongge Agricultural Products Farmers' Professional Cooperative,Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S006526G?fairCode=hkfoodexpo&locale=en
"Hengyang County Shiheling Green Food Co.,Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S00660N3?fairCode=hkfoodexpo&locale=en
Hu Nan Lao Yi Dui Tea Company Limited,Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065OIU?fairCode=hkfoodexpo&locale=en
"HUNAN CHANGKANG INDUSTRIAL GROUP CO., LTD.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065O40?fairCode=hkfoodexpo&locale=en
"Hunan Changsha Qianhuke Liquor Industry Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065OYI?fairCode=hkfoodexpo&locale=en
"Hunan Chuchun Agricultural Science and Technology Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065OWO?fairCode=hkfoodexpo&locale=en
"Hunan Jinfu Agricultural Technology Co., Ltd",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065O0C?fairCode=hkfoodexpo&locale=en
"Hunan Jinsong Food Co., Ltd",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065PF2?fairCode=hkfoodexpo&locale=en
"Hunan Jiushizhai Gaoshan Tea Industry Co., Ltd",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065O7R?fairCode=hkfoodexpo&locale=en
"Hunan Junshan Yinzhentea Industry Co.,Ltd",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065O33?fairCode=hkfoodexpo&locale=en
"Hunan Liuyang Yang Ecological Animal Husbandry Co., Ltd.",Chinese Mainland,['Booth: 1C-C10   |   Premium Food Zone   |   '],/event/hkfoodexpo/en/exhibitor/1S0065OR3?fairCode=hkfoodexpo&locale=en
"Hunan Longquan Agricultural and Sideline Products Co., Ltd.",Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S0065OE6?fairCode=hkfoodexpo&locale=en
"Hunan Lvgang Health Industry Development Co., Ltd",Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S0066K37?fairCode=hkfoodexpo&locale=en
"Hunan Nuoz Biological Technology Co., Ltd.",Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S0065OBF?fairCode=hkfoodexpo&locale=en
Hunan Provincial Department of Agriculture and Rural Affairs,Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S00652RP?fairCode=hkfoodexpo&locale=en
"Hunan Qinghe Animal Husbandry Co., Ltd.",Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S0065OQ6?fairCode=hkfoodexpo&locale=en
"Hunan Qingshan Terrace Agriculture Co.,Ltd",Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S0065OF3?fairCode=hkfoodexpo&locale=en
"Hunan Tangyu Tea Industry Co., Ltd.",Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S0065OZF?fairCode=hkfoodexpo&locale=en
Hunan Tea Group Company Limited,Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S00660L9?fairCode=hkfoodexpo&locale=en
"Hunan Tiancifu Agricultural Technology Co., Ltd.",Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S0065P0B?fairCode=hkfoodexpo&locale=en
"Hunan Tianhua Camellia Technology Co., Ltd.",Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S0065P18?fairCode=hkfoodexpo&locale=en
"Hunan Xinjia Township Agricultural Development Co., Ltd.",Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S0065OS0?fairCode=hkfoodexpo&locale=en
"Hunan Xiushengtang Biotechnology Co.,Ltd.",Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S0065O6U?fairCode=hkfoodexpo&locale=en
"Hunan Yamei Camellia Oil Co., Ltd",Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S0065OTX?fairCode=hkfoodexpo&locale=en
"Hunan YouKe YaoLai Agricultural Development Co.,Ltd.",Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S0065OG0?fairCode=hkfoodexpo&locale=en
"Hunan Zengyu Ecological Agriculture Technology Development Co., Ltd.",Chinese Mainland,"['Booth: 3C-C02, 3C-B14, 3C-C14, 3C-B02   |   Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery, Public Hall - Biscuits, Snacks & Confectionery   |   ']",/event/hkfoodexpo/en/exhibitor/1S0065O19?fairCode=hkfoodexpo&locale=en
