Company Name,Location,Booth,url
Continental Supplies Ltd,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YYFT
Pro-Cure Medical Technology Company Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YYRT
Bodycare Company Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YZDY
Delta Pyramax Engineering Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005Z4IE
DexRobot (Hong Kong) Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YZUJ
Enlighten Company Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005Z4L5
Hanshin Technology Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YYM8
Health Care & Co.,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YZM7
Health Park Trading Company Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YY6K
JCare Medical Technology Co. Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005ZJCH
NF Essential Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005Z1ET
Pro-Med Technology Ltd,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005Z3GL
Rondish Company Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YYA8
Savewo Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YZGP
Tfe Hong Kong Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YY4Q
U.S. Pacific Nonwovens Industry Ltd,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YYGQ
"Bingray International Medical Co., Limited",Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YYQW
Carmelton Company Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YZO1
Greenfield Organic Product Company Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005Z1FQ
Gutolution Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S0061F3C
Healthcare Technology International Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YY3T
Hong Kong Medical Tourism Consultancy Ltd,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S0061N27
Just Med Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YZFS
King Cypress International Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005Z1IH
Life Is For Excellence Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S00606UC
Marksam Holdings Company Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YZKD
OOXY Technology Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S0060LNI
One Stop Medical Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YZN4
Original Cells (HK) Biotechnology Research Institute Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S00627J8
Solar-Med Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YZZ4
Wecare Products Limited,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YZIJ
Win Horizon Ltd,Hong Kong,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005YZXA
"Dongguan Changxing Paper Co., Ltd.",Chinese Mainland,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S005Z3HI
"Jiangsu Yveelt Medical Equipment Co., Ltd",Chinese Mainland,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S0060OQ6
"Jilin Aodong Yanbian Pharmaceutical Co., Ltd.",Chinese Mainland,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S0062RQ3
SQ-Med Co Ltd,Chinese Mainland,['Booth: 3E-E06   |   Hospital Equipment and Digital Health   |   Hong Kong Science and Technology Parks Pavilion'],/event/hkmedicalfair/en/exhibitor/1S0062QZD
"VVFLY Electronics Co., Ltd.",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005ZMPB
Whole Health Studio Pty Ltd,Australia,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0062PTW
"Accue Co., Limited",Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005YY9B
E-Health Therapy Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0061U8I
E-Sense Innovation & Technology Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0060A2K
EURADIS International Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0060F8X
Exhibition+,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005ZNAJ
Ergo Healthtech Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0062R6R
Golden Biotech Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RC9
Harvest Link Furniture (H.K.) Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z3ER
Hong Kong Cancer Testing Center Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S00628K4
Ivy AI Solutions Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005ZMQ8
"Kanghua Medical Technology (Hongkong) Co., Limited",Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0060LML
Kimberly Clark HK Ltd,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005YZPY
Kin Technology Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005ZMR5
Maddox Technology Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z4DT
Maliphant International Sales Ltd,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005YYPZ
Mitsui & Company (Hong Kong) Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z4M2
Namfield Medical Technology Ltd,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0061N6V
Oxygen Two Point Zero Company Limited.,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S006230X
PRIME Achiever Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005YYEW
Smart Idea Health Technology Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z1B2
Supermax Global (HK) Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005YZHM
Tongyu Technology Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z8W4
Top-Sharp International Enterprise Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005YZEV
Webber & Nickel (Int'l) Co Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005YYB5
"Youlumi (HK) Co, Ltd.",Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z4FN
"Changchun Wancheng Bio-Electron Co., Ltd.",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RP6
"Changzhou DSB Medical Co., Ltd.",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QE4
"Chongqing Qimeisi Medical Equipment Co., Ltd",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0062S7N
"GuangZhou Supbio Bio-technology and Science Co., Ltd.",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z4JB
"Shenzhen Apexflux Biotech Co., Ltd.",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RBC
"Shenzhen Yuxing Industry Co., Ltd.",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z4K8
"Sinicline Technology Co., Ltd",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z8ZV
Sonoma Pharmaceuticals Inc,USA,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005ZS08
"TaiZhou Huaan Technology Co., Ltd",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QIS
"Unimax Medical Products Co., Ltd",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0060A3H
"Xiamen Wellness Technology Co., Ltd.",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0062FBO
"Yabo Pharmaceutical and Chemical Equipment (Jiangsu) Co., Ltd",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S006231U
"Zhuhai Ninuo Biological Technology Co., Ltd",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005YZSP
Easy Health HK Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005YYJH
Efficiency Medical Products Co Ltd,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005YY5N
Healthmark Medical Supply Company Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z3FO
Nova Pharma Company,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0060OP9
Sup Fook Pharma Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z1HK
Consulate General of Canada In Hong Kong and Macao,Canada,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RO9
"Insoftb (China) Co., Ltd.",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0060ZVG
"TFC Technology Co.,Ltd",Chinese Mainland,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005ZAV5
"Young-In Biotech Co., Ltd.","Korea, Republic Of",['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S005ZRZC
AKSO (HK) Technology Limited,Hong Kong,['Booth: 3E-A06   |   Medical Supplies and Disposables   |   '],/event/hkmedicalfair/en/exhibitor/1S0060ZUJ
Able Pride Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z1A5
Advance Medical Designs (Hong Kong) Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0061N5Y
Alpha MedTech Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0061C9X
Assurelink Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z4HH
Bonnie Care Co Ltd,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0060ZXA
Click Services Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005YZJG
Cognitact Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005ZN9M
Dr. Ho's HK Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0060LLO
E-Label Solutions Company Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005YYO2
"EasyMed Instruments Co., Limited",Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S00625JA
Fayeking Technology Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z1DW
"Good Skin & Co., Limited",Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005YZRS
Harvest Land Industrial Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z198
Health & Beauty International Holdings Ltd,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0060WWG
Healthy Medical Company Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005YYHN
Hong Kong Maile Trading Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005YYIK
Keychain Innovation Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005YYDZ
Life Sources Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0061N8P
One Belt One Road Eurasia Centre (HK) Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005YZQV
Pacific Care Ltd,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z1CZ
PalmX Technology Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062PSZ
Prime Priority Technology Ltd,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005YYC2
Rigenera Hong Kong Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RD6
Sonos Medical Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005YYKE
"Sunnybest (HK) Health Management Co., Limited",Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062HRA
The University of Hong Kong Techno-Entrepreneurship Core,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SC8
"Tiray Technology (Hong Kong) Co., Ltd.",Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0061U9F
Tradeport Hong Kong Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0060T7M
Tronex (Hong Kong) Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005YZVG
Tung Wah College Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0060ZWD
U-Med Products Ltd,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005YZTM
Vita-Can Wellness Company Limited,Hong Kong,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0060C73
Bio Innovations Limited Partnership,New Zealand,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062PR2
"Biolitec Laser Science and Technology Shanghai Co., Ltd.",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z8YY
"Camfil Filtration (Taicang) Co., Ltd",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S00628L1
"Cangzhou YMY Rubber Products Co., Ltd.",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z4NZ
"ChangChun HaoBang Health Technology Co., Ltd",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062S08
"Changchun Shandong Hepatology Hospital Co., Ltd.",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062S22
"Changzhou Medical Bioengineering Co.,Ltd",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062R09
"Chongqing Guochengtang Pharmaceutical Co., Ltd.",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062S6Q
"Chongqing Iyasocare Medical Co., Ltd.",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RWL
"Chongqing Jizhong Economic and Trade Co., Ltd.",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062S3Z
"Chongqing JoySuch Information Technology Co.,Ltd.",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RUR
"Chongqing Kangkeer Pharmaceutical Co., Ltd",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062S4W
"Chongqing Nanfang Numerical Control Equipment Co., Ltd.",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RXI
"Chongqing Sanxia Yunhai Pharmaceutical Co., Ltd.",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RVO
"Combest Life Technology (Zhuhai) Co., Ltd",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z1GN
"Finess Healthcare (Zhejiang) Co., Ltd.",Chinese Mainland,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S0062HS7
GenomeMe Lab Incorporated,Canada,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S00616QO
"Good Time Health Care Products Co., Ltd",Vietnam,['Booth: 3D-C14   |   World of Health and Wellness   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z9ZU
"Guangdong Pigeon Medical Apparatus Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z90R
"Guiyang Xintian Pharmaceutical Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SME
"Guizhou Bailing Group Pharmaceutical Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SFZ
"Guizhou National Pharmacy Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SP5
"Guizhou Ruihe Pharmaceutical Co., Ltd",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SGW
