company_name,description,exhibit loc,url,full_url
All Nippon Esthetic Association,正しいエステティック知識の普及を進める コンプライアンス（法令遵守）意識の浸透とエステティシャン教育の普及を進める 関連省庁との関係強化と連携を図る エステティック業界の健全なる発展に貢献する 関連業界との連携と協力を図る,"1A, A020",/nagoya/en/exhibitor-search.detail.html/all-nippon-esthetic-association.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/all-nippon-esthetic-association.html#exhibitorheadline
"ALLPAIR Co., Ltd.",ALLPAIRは、MADE IN JAPANの高品質な化粧品・インナーケアを展開。体感にこだわった製品設計で、アジア圏を中心に高い支持を得ています。展示会ブースでは、LE GINZAシリーズや119シリーズ、リニューアルした「GSHEX」を...,"1A, E012",/nagoya/en/exhibitor-search.detail.html/allpair-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/allpair-co-ltd.html#exhibitorheadline
"American Express International, Inc.",,"1A, D047",/nagoya/en/exhibitor-search.detail.html/american-express-international-inc.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/american-express-international-inc.html#exhibitorheadline
"Aoi Co., Ltd.",水溶性ケイ素ｕｍｏ「静菌性・浸透性・洗浄性・消炎性」により食品、健康食品や化粧品をはじめ農業・工業・水産・畜産・養鶏などあらゆる分野で幅広く応用されております！ 本来は人体の骨、関節、血管、皮膚、毛髪・歯。爪などの健康を保つ上で必要な微量ミ...,"1A, B017",/nagoya/en/exhibitor-search.detail.html/aoi-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/aoi-co-ltd.html#exhibitorheadline
ARTISTIC & CO.,Bringing “MADE IN JAPAN” to the WorldEnhancing Your Natural Beauty Experience true performance and visible results.Our full...,"1A, F018",/nagoya/en/exhibitor-search.detail.html/artistic--co.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/artistic--co.html#exhibitorheadline
ARuru,Dr.kozuは、創設者里見こず絵の長年の肌悩みから生まれた、先端医療と最先端美容を融合したメディカルコスメブランドです。 「お肌のお悩みは隠すのではなく、脱ぎ捨てる」というコンセプトのもと、Dr.Kozuを立ち上げました。安全と信頼の品質...,"1A, F036",/nagoya/en/exhibitor-search.detail.html/aruru.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/aruru.html#exhibitorheadline
"Asahi Group Japan, Ltd.",アサヒグループジャパン株式会社は、グループ理念”Asahi Group Philosophy”のもと、アサヒグループが世界に大きく飛躍するために、日本国内・東アジア事業のさらなる成長を牽引する地域統括会社です。 2021年に設立され、アサヒ...,"1A, A032",/nagoya/en/exhibitor-search.detail.html/asahi-group-japan-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/asahi-group-japan-ltd.html#exhibitorheadline
ASK IN,,"1A, D018",/nagoya/en/exhibitor-search.detail.html/ask-in.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/ask-in.html#exhibitorheadline
Association of Japanese Estheticians and Beauty Therapists,AJESTHE was established in 1972 aiming for the development of the esthetic industry in Japan. We conduct a range of activities...,"1A, D055",/nagoya/en/exhibitor-search.detail.html/association-of-japanese-estheticians-and-beauty-therapists.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/association-of-japanese-estheticians-and-beauty-therapists.html#exhibitorheadline
"B&S Corporation Co., Ltd.",創業1914年、100年を超える乳酸菌研究でたどりついた、自分の乳酸菌をサポートする「乳酸菌生成エキス」をはじめ、腸や脳の健康に根本からアプローチするサプリメントの製造・販売をしております。 ヨーグルトなどで摂取した乳酸菌はすみつくことがで...,"1A, B021",/nagoya/en/exhibitor-search.detail.html/bs-corporation-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/bs-corporation-co-ltd.html#exhibitorheadline
THEBARUM,,"1A, C032",/nagoya/en/exhibitor-search.detail.html/oukei.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/oukei.html#exhibitorheadline
"Beauty Caravan Co., Ltd.",私たちビューティーキャラバンは、主にエステサロン向けの業務用機器を取り扱う会社です。創業から一貫して、結果の出せる機器にこだわり続け、多くのサロン様やクリニック様にご支持をいただいてきました。美容業界以外からも注目の高いWINBACK（高周...,"1A, E028",/nagoya/en/exhibitor-search.detail.html/beauty-caravan-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/beauty-caravan-co-ltd.html#exhibitorheadline
Beauty&Health.,,"1A, A028",/nagoya/en/exhibitor-search.detail.html/beautyhealth.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/beautyhealth.html#exhibitorheadline
"B frontier Co., Ltd.","With the vision of ""a company that brings smiles to the world through beauty and health,"" We are constantly searching for...","1A, A018",/nagoya/en/exhibitor-search.detail.html/b-frontier-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/b-frontier-co-ltd.html#exhibitorheadline
"Bi-skin Co., Ltd.",株式会社ビースキンではエステサロンのトリートメントに役立つ機器を販売、レンタルをしております。業務用脱毛機のみならず、​サロン運営に関するサポートも充実しております。最新型の連射式（ＳＨＲ　ＩＰＬ）脱毛機でお客様に満足をしていただけます。​,"1B, J008",/nagoya/en/exhibitor-search.detail.html/bi-skin-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/bi-skin-co-ltd.html#exhibitorheadline
BLANCHE Inc.,テラヘルツ鉱石アクセサリーの取扱いで、様々な体感が出来る事に着目し、研究者との出会いもあり、細胞レベルでの健康が期待できるテラヘルツ波の特定周波数をエネルギーとして転写した、世界初！人＆ペット兼用「テラケア®ブラシ」の誕生です。 心や体の...,"1B, J031",/nagoya/en/exhibitor-search.detail.html/blanche-inc.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/blanche-inc.html#exhibitorheadline
B.room,,"1B, H006",/nagoya/en/exhibitor-search.detail.html/broom.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/broom.html#exhibitorheadline
"Caddireat Innovation Co., Ltd.",CaddireatInnovation株式会社は「人々を美しく。生活も社会も。」の理念のもと2016年に創業致しました。これまでのシェイプアップインナーをのイメージを覆す商品を皆様にお届けしたい。もっとライフスタイルに溶け込む商品をご提供し...,"1A, D006",/nagoya/en/exhibitor-search.detail.html/caddireat-innovation-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/caddireat-innovation-co-ltd.html#exhibitorheadline
Calm Life Work Inc.,ー社名に込めた想いー Calm Life Work という名前には、私たちの仕事の本質を込めました。Calm：　穏やかさ、安心、心の余白。Life：　暮らし、生き方、日々の選択。Work：　事業の形がどう変わっても変わらない、　**「人々の...,"1A, E031",/nagoya/en/exhibitor-search.detail.html/cbd-island.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/cbd-island.html#exhibitorheadline
Carry More,LINE活用術✖️拭き取りが要らない無着色ハーブピーリング＋シミ取り、ホワイトラボ＋整形コスメ,"1A, E041",/nagoya/en/exhibitor-search.detail.html/carry-more.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/carry-more.html#exhibitorheadline
CBS cosmetics,「美容」と「健康」をサポートする総合美容メーカー リー・プログループ/株式会社CBSは「総合美容メーカー」として、これまで美容サロン様向けの化粧品や美容機器の製造・販売をはじめ、化粧品の原料開発、OEM製造など「メイドインジャパン」にこだわ...,"1B, J005",/nagoya/en/exhibitor-search.detail.html/cbs-cosmetics.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/cbs-cosmetics.html#exhibitorheadline
"Central Corporation Co., Ltd.","45 years of continuous support for ""start-up/brand status"". PB/OEM manufacturing of cosmetics and health food products starting...","1A, E006",/nagoya/en/exhibitor-search.detail.html/central-corporation-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/central-corporation-co-ltd.html#exhibitorheadline
CHRISTINA JAPAN,Christina spreads with many moving voices in Japan. Christina Cosmetics was born in 1982 and begins its history with a woman...,"1A, C018",/nagoya/en/exhibitor-search.detail.html/christina-japan.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/christina-japan.html#exhibitorheadline
ClassLab.,RIRIFEクーポンは、引越し直後の新生活者という明確なターゲットに対して、完全無料でクーポンを配信できる集客サービスです。 ClassLab.が不動産会社との提携を通じて構築した新生活者への確かな連絡ルートを活かし、アプリのPush通知、メ...,"1A, D048",/nagoya/en/exhibitor-search.detail.html/classlab.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/classlab.html#exhibitorheadline
Cliche,美容室、エステ、福祉施設、クリニック、フィットネスクラブ他など、ニーズに合わせたタオル類をレンタル致します。 タオルコスト（人件費、タオル購入費、電気代、水道代、洗剤代、その他）が削減できます。 パーマ溶剤の付着、シミ汚れ、洗濯を繰り返すこ...,"1A, D036",/nagoya/en/exhibitor-search.detail.html/cliche.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/cliche.html#exhibitorheadline
Clover,,"1A, X007",/nagoya/en/exhibitor-search.detail.html/clover.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/clover.html#exhibitorheadline
Club Business Japan,,"1A, A019",/nagoya/en/exhibitor-search.detail.html/club-business-japan.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/club-business-japan.html#exhibitorheadline
CNCTOR JAPAN Inc.,"＜導入店舗10,000以上！月額2,000円～＞ LINE予約リピッテはサロン店長・オーナーだけでなく、エステティシャン・美容師・ネイリスト・アイリストなど、施術スタッフ個人やフリーランスの方にもご利用いただいております！ 【概要】 〈リピ...","1A, D042",/nagoya/en/exhibitor-search.detail.html/cnctor-japan-inc.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/cnctor-japan-inc.html#exhibitorheadline
"Coconutworld Co., Ltd.",株式会社 ココナッツワールド 大分市金池町2-1-3 レインボービル#403 TEL 097-532-4352,"1A, A021",/nagoya/en/exhibitor-search.detail.html/coconutworld-coltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/coconutworld-coltd.html#exhibitorheadline
comfort japan inc.,"株式会社コンフォートジャパン 〒220-0011　神奈川県横浜市西区高島1-1-2 横浜三井ビルディング28F　　 代表：手塚　均 資本金：9,000万円 従業員：100名 事業所 ＜本社＞〒220-0011　神奈川県横浜市西区高島1-1-2...","1A, D028",/nagoya/en/exhibitor-search.detail.html/comfort-japan-inc.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/comfort-japan-inc.html#exhibitorheadline
"Cosmenic Co., Ltd.","Our company is proud to announce 'elastia,' a ""counseling platform"" that will bring transformation to the management of the...","1A, C005",/nagoya/en/exhibitor-search.detail.html/cosmenic-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/cosmenic-co-ltd.html#exhibitorheadline
"CouleurLabo Co., Ltd.","Beauty equipments manufacturing/distributing/OEM/ODM/trading Carry the esthetic salonFascinating, attractive, and sophisticating...","1B, H022",/nagoya/en/exhibitor-search.detail.html/couleurlabo-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/couleurlabo-co-ltd.html#exhibitorheadline
Dactor Peel,"株式会社JIKは、実際に韓国のエステ現場で使用されている肌管理商材を国内美容サロン様にご提供しております。今回、Beauty World Nagoya初出展となるブランド ""Dactor Peel"" は、ララピールを開発したD r.JCOS...","1A, C043",/nagoya/en/exhibitor-search.detail.html/jik-inc.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/jik-inc.html#exhibitorheadline
DEN PRO,株式会社DEN PROでは、美容の“機能性”に“楽しさ”を掛け合わせたオリジナル商品『Ms.amelie sugaret(ミス.アメリ　シュガレ)』を発信しています。 驚きの変化をその場で感じられる体感型商品で、あなたの「試したい！」を刺激...,"1A, X009",/nagoya/en/exhibitor-search.detail.html/den-pro.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/den-pro.html#exhibitorheadline
Doctor Realize.inc,Bring the products of Doctor Realize to the world Design the bright life future society With our philosophy “Improving...,"1A, A012",/nagoya/en/exhibitor-search.detail.html/doctor-realizeinc.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/doctor-realizeinc.html#exhibitorheadline
Dorry Inc.,"Dorry Co., Ltd. is a beauty equipment manufacturer that supports the growth of the beauty industry through the development...","1B, J017",/nagoya/en/exhibitor-search.detail.html/dorry-inc.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/dorry-inc.html#exhibitorheadline
Dream beer,,"1A, B037",/nagoya/en/exhibitor-search.detail.html/premium-water.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/premium-water.html#exhibitorheadline
"Dr.Recella Co., Ltd.",ドクターリセラ株式会社 ■本社(大阪)〒533-0033大阪府大阪市東淀川区東中島1-7-17リセラビル■東日本支社(東京)〒104-0061東京都中央区銀座8丁目12-3 SRビル4階■西日本支社(福岡)〒812-0011福岡県福岡市博多...,"1A, F006",/nagoya/en/exhibitor-search.detail.html/drrecella-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/drrecella-co-ltd.html#exhibitorheadline
"Dr.Select Co., Ltd.",株式会社ドクターセレクトは、創業以来、一貫して自社での製品開発にこだわり続け、自社製品に愛情と自信を育み『すべての評価はお客様の声である』と妥協することなくクオリティーを追求し続けております。 私どもが提案させていただく商品は、皮膚科専門医...,"1A, D022",/nagoya/en/exhibitor-search.detail.html/drselect-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/drselect-co-ltd.html#exhibitorheadline
"Dr.Visea Co., Ltd.",Dr.Visea（ドクタービセア）は 健康・美容サービスを身近にし、世界を豊かにしていく をコンセプトに、世の中に必要とされている商品を開発して社会に貢献していきます。 Dr.Visea　MACHINE 　大学や医療機関等と共同し、 　業務...,"1A, C054",/nagoya/en/exhibitor-search.detail.html/drvisea-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/drvisea-co-ltd.html#exhibitorheadline
ECG LLC.,,"1A, C036",/nagoya/en/exhibitor-search.detail.html/ecg-llc.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/ecg-llc.html#exhibitorheadline
engender,,"1A, G031",/nagoya/en/exhibitor-search.detail.html/scale.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/scale.html#exhibitorheadline
"Enzym Co., Ltd.","Leveraging over 50 years of experience and achievements gained by consistently focusing on results, we are dedicated to fully...","1A, E011",/nagoya/en/exhibitor-search.detail.html/enzym-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/enzym-co-ltd.html#exhibitorheadline
"Espoir, Inc",韓国ネイルショップ・ブティックコリアがこの夏名古屋に初出展いたします。韓国でしかないキラキラグリッターやジュエリーパーツはもちろん、韓国ネイルの最新のトレンドが揃うのはココだけ！韓国好きには見逃せない商品も多数取り揃えております。おすすめの...,"1A, N016",/nagoya/en/exhibitor-search.detail.html/espoir-inc.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/espoir-inc.html#exhibitorheadline
Esthetic BP,"エステティックサロンの経営と美容に特化したエステティックの専門誌エステBプランを年4回（1月,4月,7月,10月各30日発売）を始め、解剖学ポスターの企画、制作、販売、エステティック関連書籍の企画、制作、販売。","1B, K021",/nagoya/en/exhibitor-search.detail.html/esthetic-bp.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/esthetic-bp.html#exhibitorheadline
este BIZIN,,"1B, J012",/nagoya/en/exhibitor-search.detail.html/este-bizin.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/este-bizin.html#exhibitorheadline
ESTHE JAPAN NET / BRANCHE Inc.,【29年の実績】シミ・シワ・たるみ・ほうれい線の専門メーカー『ブランシェ』シミ・シワ・たるみ・ほうれい線の改善など最新エステ機器「REAGE」シリーズを開発!! 直営サロンの長年の経験をもとに専門メーカーとして次世代シミケア機器「REAGE...,"1B, J006",/nagoya/en/exhibitor-search.detail.html/branche-inc.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/branche-inc.html#exhibitorheadline
"ESTHE TWIN Co., Ltd.",＊自然派志向の化粧品が支持されるようになった今　注目を集めているのが【オーガニック化粧品】＊ ＊サロン施術用にも、ホームケアにもおすすめしやすい 　お肌のタイプに合わせた【肌別対応コスメ】＊ ＊自社【国内工場】製造の高品質スキンケアを取り揃...,"1A, E036",/nagoya/en/exhibitor-search.detail.html/esthe-twin-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/esthe-twin-co-ltd.html#exhibitorheadline
"Faith Beauty Co.,Ltd.",グループ概要 名称：フェースグループ 本社：FAITHビル（大阪本社社屋） 〒540-0012 大阪府大阪市中央区谷町2-7-8 FAITHビル TEL.06-6945-8100（代）　FAX.06-6945-8111 東京支社 〒105-0013...,"1A, B028",/nagoya/en/exhibitor-search.detail.html/faith-beauty-coltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/faith-beauty-coltd.html#exhibitorheadline
FSJ Bridge Partnerz INC.,他社にはない、オリジナルで独自性のある化粧品・美容マシンのラインナップを展開中！高性能・高機能な品質をリーズナブルな価格でお求めの方にはぴったり！,"1B, H018",/nagoya/en/exhibitor-search.detail.html/fsj-bridge-partnerz-inc.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/fsj-bridge-partnerz-inc.html#exhibitorheadline
"fua beauty Co., Ltd.",最新のLED脱毛器やセルフホワイトニングなどの最新美容機器を取り扱っております。 一番の売れ行きのLED脱毛器は使いやすく効果重視の機械です。,"1B, K005",/nagoya/en/exhibitor-search.detail.html/fua-beauty-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/fua-beauty-co-ltd.html#exhibitorheadline
GERBERA,GERBERA(ジェルベーラ） 小顔矯正術をメインとしたトータルビューティーサロン 小顔矯正術は　顏の歪み・左右差・頸の凝り・浮腫みなどのお悩みを改善に特化し　元の状態に戻していく 独自技術で自然で整った小顔へ導きます。 サロン運営とともに...,"1A, X008",/nagoya/en/exhibitor-search.detail.html/gerbera.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/gerbera.html#exhibitorheadline
"GLOBELL Co., Ltd.",,"1B, K023",/nagoya/en/exhibitor-search.detail.html/globell-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/globell-co-ltd.html#exhibitorheadline
gocoo,,"1A, A006",/nagoya/en/exhibitor-search.detail.html/gocoo.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/gocoo.html#exhibitorheadline
GO GO PARADISE,楽草ホットパット製造卸販売　ゴーゴーパラダイス♨ お陰様で１９周年！　全て真心を込めて新鮮手作りしております。日本製。 皆様に愛されてロングセラー。蒸気温熱により施術時の体を温めリラックスに導きます。 レンジで簡単！蒸気を含んだ温熱はとても...,"1A, A001",/nagoya/en/exhibitor-search.detail.html/go-go-paradise.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/go-go-paradise.html#exhibitorheadline
GUTEN JAPAN Corp.,,"1B, X020",/nagoya/en/exhibitor-search.detail.html/guten-japan-corp.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/guten-japan-corp.html#exhibitorheadline
"HAABDCT Co., Ltd.",,"1B, G018",/nagoya/en/exhibitor-search.detail.html/haabdct-co-ltd.html#exhibitorheadline,https://beautyworld-japan-nagoya.jp.messefrankfurt.com/nagoya/en/exhibitor-search.detail.html/haabdct-co-ltd.html#exhibitorheadline
