url,contact information,Country/Region,Address,Zip code,Company website
https://www.cantonfair.org.cn/en-US/shops/451696294210912#/,"['Basic Information', '', 'Company Name', '', 'GUANGDONG HENGCHUANG PORCELAIN CO.,LTD', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'D5-5 ECONOMIC DEVELOPMENT EXPERIMENTAL ZONE CHAOZHOU GUANGDONG CHINA', '', 'Zip code', '', '521000', '', 'Company website', '', 'http://www.heng-chuang.com']","Guangdong,China",D5-5 ECONOMIC DEVELOPMENT EXPERIMENTAL ZONE CHAOZHOU GUANGDONG CHINA,521000,http://www.heng-chuang.com
https://www.cantonfair.org.cn/en-US/shops/716901956393728#/,"['Basic Information', '', 'Company Name', '', 'Yuyao Newfast IMP & EXP Co.,Ltd', '', 'Country/Region', '', 'Zhejiang,China', '', 'Address', '', 'Room 1206-1208 flat a sunshine international mansion yuyao', '', 'Zip code', '', '315400', '', 'Company website', '', 'http://www.newfast.com.cn']","Zhejiang,China",Room 1206-1208 flat a sunshine international mansion yuyao,315400,http://www.newfast.com.cn
https://www.cantonfair.org.cn/en-US/shops/803467767830944#/,"['Basic Information', '', 'Company Name', '', 'SUMEC INTERNATIONAL TECHNOLOGY CO.,LTD', '', 'Country/Region', '', 'Jiangsu,China', '', 'Address', '', '江苏省南京市长江路198号', '', 'Zip code', '', '210018', '', 'Company website', '', 'www.sumec-itc.com']","Jiangsu,China",江苏省南京市长江路198号,210018,www.sumec-itc.com
https://www.cantonfair.org.cn/en-US/shops/521901606639488#/,"['Basic Information', '', 'Company Name', '', 'DONGGUAN FUMEIKANG ELECTRICAL TECHNOLOGY CO., LTD', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'No. 6, Yinfeng 1st Road, XIEGANG TOWN, DONGGUAN CITY, GUANGDONG, CHINA', '', 'Zip code', '', '523598', '', 'Company website', '', 'http://www.china-fmk.com/']","Guangdong,China","No. 6, Yinfeng 1st Road, XIEGANG TOWN, DONGGUAN CITY, GUANGDONG, CHINA",523598,http://www.china-fmk.com/
https://www.cantonfair.org.cn/en-US/shops/451693291383936#/,"['Basic Information', '', 'Company Name', '', 'Mamibot Manufacturing (Shanghai) Co.,Ltd.', '', 'Country/Region', '', 'Shanghai,China', '', 'Address', '', '21ST FL, NO 1ST, LN1040 CAOYANG RD, SHANGHAI, P.R.C.', '', 'Zip code', '', '200633', '', 'Company website', '', 'http://www.mamibot.com']","Shanghai,China","21ST FL, NO 1ST, LN1040 CAOYANG RD, SHANGHAI, P.R.C.",200633,http://www.mamibot.com
https://www.cantonfair.org.cn/en-US/shops/451694858325376#/,"['Basic Information', '', 'Company Name', '', 'ZHANJIANG QITAI INDUSTRY & TRADING CO.,LTD', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'ROOM A1311,BINARY BUILDING,NO.40 RENMIN MIDDLE ROAD,DEVELOPMENT ZONE,ZHANJIANG,GUANGDONG,CHINA', '', 'Zip code', '', '524000', '', 'Company website', '', 'http://www.qitaihose.com/']","Guangdong,China","ROOM A1311,BINARY BUILDING,NO.40 RENMIN MIDDLE ROAD,DEVELOPMENT ZONE,ZHANJIANG,GUANGDONG,CHINA",524000,http://www.qitaihose.com/
https://www.cantonfair.org.cn/en-US/shops/451697435774112#/,"['Basic Information', '', 'Company Name', '', 'Xiamen High Top Electronic Technology Co., Ltd.', '', 'Country/Region', '', 'Fujian,China', '', 'Address', '', ""FLOOR2-5, No.118, Tong'an industrial park , Xiamen China"", '', 'Zip code', '', '361100', '', 'Company website', '', 'http://www.hightopmassager.com']","Fujian,China","FLOOR2-5, No.118, Tong'an industrial park , Xiamen China",361100,http://www.hightopmassager.com
https://www.cantonfair.org.cn/en-US/shops/527362634320384#/,"['Basic Information', '', 'Company Name', '', 'FOSHAN GAOMING JIAHUADA ELECTRIC APPLIANCE CO.,LTD.', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'NO.1LIZHONGROAD,HECHENGSTREET,GAOMINGDISTRICT,FOSHAN CITY', '', 'Zip code', '', '528527', '', 'Company website', '', 'https://fsjhd-appliance.com/']","Guangdong,China","NO.1LIZHONGROAD,HECHENGSTREET,GAOMINGDISTRICT,FOSHAN CITY",528527,https://fsjhd-appliance.com/
https://www.cantonfair.org.cn/en-US/shops/451689600527616#/,"['Basic Information', '', 'Company Name', '', 'JIANGSU SCHWARZWALD TECH CO., LTD', '', 'Country/Region', '', 'Jiangsu,China', '', 'Address', '', 'ChenFeng Road,Zhangjiagang Free Trade Zone , Jiangsu,China', '', 'Zip code', '', '215631', '', 'Company website', '', 'www.factoryhomecare.com']","Jiangsu,China","ChenFeng Road,Zhangjiagang Free Trade Zone , Jiangsu,China",215631,www.factoryhomecare.com
https://www.cantonfair.org.cn/en-US/shops/451693869714624#/,"['Basic Information', '', 'Company Name', '', 'GUANGDONG HUANENGDA ELECTRICAL APPLIANCES CO., LTD', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', ""WEST DONGSANZHI ROAD, AIRPORT ECONOMIC ZONE,JIEYANG CITY, GUANGDONG PROVINCE, PEOPLE'S REPUBLIC"", '', 'Zip code', '', '522021', '', 'Company website', '', 'http://www.kangfuchina.com']","Guangdong,China","WEST DONGSANZHI ROAD, AIRPORT ECONOMIC ZONE,JIEYANG CITY, GUANGDONG PROVINCE, PEOPLE'S REPUBLIC",522021,http://www.kangfuchina.com
https://www.cantonfair.org.cn/en-US/shops/451696838077824#/,"['Basic Information', '', 'Company Name', '', 'GUANGDONG WOODSUN HOUSEWARES CO.,LTD', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'DAWANG INDUSTRIAL PARK,HESHAN TOWN,YANGDONG COUNTY,YANGJIANG CITY,GUANGDONG,CHINA', '', 'Zip code', '', '529933', '', 'Company website', '', 'http://www.woodsun.com']","Guangdong,China","DAWANG INDUSTRIAL PARK,HESHAN TOWN,YANGDONG COUNTY,YANGJIANG CITY,GUANGDONG,CHINA",529933,http://www.woodsun.com
https://www.cantonfair.org.cn/en-US/shops/451691572223264#/,"['Basic Information', '', 'Company Name', '', 'GUANGZHOU HAVIT TECHNOLOGY COMPANY LIMITED', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'RMS.1307,POLY WORLD TRADE CENTER, PHASE 2, 1000 XINGANG EAST RD, HAIZHU, GUANGZHOU', '', 'Zip code', '', '510335', '', 'Company website', '', 'http://www.havit.hk']","Guangdong,China","RMS.1307,POLY WORLD TRADE CENTER, PHASE 2, 1000 XINGANG EAST RD, HAIZHU, GUANGZHOU",510335,http://www.havit.hk
https://www.cantonfair.org.cn/en-US/shops/451693117807968#/,"['Basic Information', '', 'Company Name', '', 'SHANTOU HAICHAOXING SCIENCE & TECHNOLOGY COMPANY LIMITED', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'RM 603 KIN HWA CHEONG BUILDING HENGSHAN ROAD SHANTOU S.E.Z.CHINA', '', 'Zip code', '', '515041', '', 'Company website', '', 'http://www.hcx-co.com']","Guangdong,China",RM 603 KIN HWA CHEONG BUILDING HENGSHAN ROAD SHANTOU S.E.Z.CHINA,515041,http://www.hcx-co.com
https://www.cantonfair.org.cn/en-US/shops/844602020920352#/,"['Basic Information', '', 'Company Name', '', 'SHENZHENSHI YIKANG HI-TECHNOLOGYCO.,LTD', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', '深圳市坪山区坑梓街道沙田社区欧舒特厂区二期2号厂房501', '', 'Zip code', '', '518114', '', 'Company website', '', 'https://szyikang.1688.com/']","Guangdong,China",深圳市坪山区坑梓街道沙田社区欧舒特厂区二期2号厂房501,518114,https://szyikang.1688.com/
https://www.cantonfair.org.cn/en-US/shops/715519885740736#/,"['Basic Information', '', 'Company Name', '', 'NANJING JIN LE IMPORT AND EXPORT CO.,LTD.', '', 'Country/Region', '', 'Jiangsu,China', '', 'Address', '', '904, New Metropolis Building, No. 239 Hongwu Road, Qinhuai District, Nanjing, Jiangsu Province, China', '', 'Zip code', '', '210002', '', 'Company website', '', '-']","Jiangsu,China","904, New Metropolis Building, No. 239 Hongwu Road, Qinhuai District, Nanjing, Jiangsu Province, China",210002,-
https://www.cantonfair.org.cn/en-US/shops/780597472068832#/,"['Basic Information', '', 'Company Name', '', 'Tongxiang da (Guizhou) import and Export Trade Co. , Ltd.', '', 'Country/Region', '', 'Guizhou,China', '', 'Address', '', '贵州省毕节市大方县东关乡大方经济开发区药品食品产业园区标准化厂房24号楼', '', 'Zip code', '', '551600', '', 'Company website', '', 'https://www.topmadeincn.com/electronics.html']","Guizhou,China",贵州省毕节市大方县东关乡大方经济开发区药品食品产业园区标准化厂房24号楼,551600,https://www.topmadeincn.com/electronics.html
https://www.cantonfair.org.cn/en-US/shops/585874452117568#/,"['Basic Information', '', 'Company Name', '', 'SHANGHAI BILLION ELECTRICAL APPLIANCE CO.,LTD', '', 'Country/Region', '', 'Shanghai,China', '', 'Address', '', 'Room 605 ,No.341 Jiuxin Rd,Jiuting town, Songjiang Dist , shanghai ,china', '', 'Zip code', '', '201615', '', 'Company website', '', '-']","Shanghai,China","Room 605 ,No.341 Jiuxin Rd,Jiuting town, Songjiang Dist , shanghai ,china",201615,-
https://www.cantonfair.org.cn/en-US/shops/716752051141408#/,"['Basic Information', '', 'Company Name', '', 'Dongguan City Myer Hardware ArtProducts Co.,Limited', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'No.65, Xinglang Road,HuangJiang town,Dongguan City, Guangdong pr ovince', '', 'Zip code', '', '523750', '', 'Company website', '', '-']","Guangdong,China","No.65, Xinglang Road,HuangJiang town,Dongguan City, Guangdong pr ovince",523750,-
https://www.cantonfair.org.cn/en-US/shops/451692234796288#/,"['Basic Information', '', 'Company Name', '', 'SUNWAY LTD.GUANGDONG', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'RM3601-3602 ,YINGKAI SQUARE,NO.16,HUAXIA ROAD,ZHUJIANG NEW TOWN GUANGZHOU,CHINA', '', 'Zip code', '', '510180', '', 'Company website', '', 'http://www.shunjin.com']","Guangdong,China","RM3601-3602 ,YINGKAI SQUARE,NO.16,HUAXIA ROAD,ZHUJIANG NEW TOWN GUANGZHOU,CHINA",510180,http://www.shunjin.com
https://www.cantonfair.org.cn/en-US/shops/844602691369888#/,"['Basic Information', '', 'Company Name', '', 'Loveubest Technology (Suzhou) Co., Ltd.', '', 'Country/Region', '', 'Jiangsu,China', '', 'Address', '', '江苏省苏州相城区北桥街道永吴路2号', '', 'Zip code', '', '215144', '', 'Company website', '', 'aiyoubei.com']","Jiangsu,China",江苏省苏州相城区北桥街道永吴路2号,215144,aiyoubei.com
https://www.cantonfair.org.cn/en-US/shops/844605996530688#/,"['Basic Information', '', 'Company Name', '', 'DONG GUAN TANITA Health Equipment CO.,LTD', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'Hongtu Industrial Zone, Nancheng District, Dongguan City', '', 'Zip code', '', '523080', '', 'Company website', '', 'www.tanita.com.cn']","Guangdong,China","Hongtu Industrial Zone, Nancheng District, Dongguan City",523080,www.tanita.com.cn
https://www.cantonfair.org.cn/en-US/shops/716901956393728#/,"['Basic Information', '', 'Company Name', '', 'Yuyao Newfast IMP & EXP Co.,Ltd', '', 'Country/Region', '', 'Zhejiang,China', '', 'Address', '', 'Room 1206-1208 flat a sunshine international mansion yuyao', '', 'Zip code', '', '315400', '', 'Company website', '', 'http://www.newfast.com.cn']","Zhejiang,China",Room 1206-1208 flat a sunshine international mansion yuyao,315400,http://www.newfast.com.cn
https://www.cantonfair.org.cn/en-US/shops/803467767830944#/,"['Basic Information', '', 'Company Name', '', 'SUMEC INTERNATIONAL TECHNOLOGY CO.,LTD', '', 'Country/Region', '', 'Jiangsu,China', '', 'Address', '', '江苏省南京市长江路198号', '', 'Zip code', '', '210018', '', 'Company website', '', 'www.sumec-itc.com']","Jiangsu,China",江苏省南京市长江路198号,210018,www.sumec-itc.com
https://www.cantonfair.org.cn/en-US/shops/521901606639488#/,"['Basic Information', '', 'Company Name', '', 'DONGGUAN FUMEIKANG ELECTRICAL TECHNOLOGY CO., LTD', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'No. 6, Yinfeng 1st Road, XIEGANG TOWN, DONGGUAN CITY, GUANGDONG, CHINA', '', 'Zip code', '', '523598', '', 'Company website', '', 'http://www.china-fmk.com/']","Guangdong,China","No. 6, Yinfeng 1st Road, XIEGANG TOWN, DONGGUAN CITY, GUANGDONG, CHINA",523598,http://www.china-fmk.com/
https://www.cantonfair.org.cn/en-US/shops/451693291383936#/,"['Basic Information', '', 'Company Name', '', 'Mamibot Manufacturing (Shanghai) Co.,Ltd.', '', 'Country/Region', '', 'Shanghai,China', '', 'Address', '', '21ST FL, NO 1ST, LN1040 CAOYANG RD, SHANGHAI, P.R.C.', '', 'Zip code', '', '200633', '', 'Company website', '', 'http://www.mamibot.com']","Shanghai,China","21ST FL, NO 1ST, LN1040 CAOYANG RD, SHANGHAI, P.R.C.",200633,http://www.mamibot.com
https://www.cantonfair.org.cn/en-US/shops/451694858325376#/,"['Basic Information', '', 'Company Name', '', 'ZHANJIANG QITAI INDUSTRY & TRADING CO.,LTD', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'ROOM A1311,BINARY BUILDING,NO.40 RENMIN MIDDLE ROAD,DEVELOPMENT ZONE,ZHANJIANG,GUANGDONG,CHINA', '', 'Zip code', '', '524000', '', 'Company website', '', 'http://www.qitaihose.com/']","Guangdong,China","ROOM A1311,BINARY BUILDING,NO.40 RENMIN MIDDLE ROAD,DEVELOPMENT ZONE,ZHANJIANG,GUANGDONG,CHINA",524000,http://www.qitaihose.com/
https://www.cantonfair.org.cn/en-US/shops/451697435774112#/,"['Basic Information', '', 'Company Name', '', 'Xiamen High Top Electronic Technology Co., Ltd.', '', 'Country/Region', '', 'Fujian,China', '', 'Address', '', ""FLOOR2-5, No.118, Tong'an industrial park , Xiamen China"", '', 'Zip code', '', '361100', '', 'Company website', '', 'http://www.hightopmassager.com']","Fujian,China","FLOOR2-5, No.118, Tong'an industrial park , Xiamen China",361100,http://www.hightopmassager.com
https://www.cantonfair.org.cn/en-US/shops/527362634320384#/,"['Basic Information', '', 'Company Name', '', 'FOSHAN GAOMING JIAHUADA ELECTRIC APPLIANCE CO.,LTD.', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'NO.1LIZHONGROAD,HECHENGSTREET,GAOMINGDISTRICT,FOSHAN CITY', '', 'Zip code', '', '528527', '', 'Company website', '', 'https://fsjhd-appliance.com/']","Guangdong,China","NO.1LIZHONGROAD,HECHENGSTREET,GAOMINGDISTRICT,FOSHAN CITY",528527,https://fsjhd-appliance.com/
https://www.cantonfair.org.cn/en-US/shops/451689600527616#/,"['Basic Information', '', 'Company Name', '', 'JIANGSU SCHWARZWALD TECH CO., LTD', '', 'Country/Region', '', 'Jiangsu,China', '', 'Address', '', 'ChenFeng Road,Zhangjiagang Free Trade Zone , Jiangsu,China', '', 'Zip code', '', '215631', '', 'Company website', '', 'www.factoryhomecare.com']","Jiangsu,China","ChenFeng Road,Zhangjiagang Free Trade Zone , Jiangsu,China",215631,www.factoryhomecare.com
https://www.cantonfair.org.cn/en-US/shops/451693869714624#/,"['Basic Information', '', 'Company Name', '', 'GUANGDONG HUANENGDA ELECTRICAL APPLIANCES CO., LTD', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', ""WEST DONGSANZHI ROAD, AIRPORT ECONOMIC ZONE,JIEYANG CITY, GUANGDONG PROVINCE, PEOPLE'S REPUBLIC"", '', 'Zip code', '', '522021', '', 'Company website', '', 'http://www.kangfuchina.com']","Guangdong,China","WEST DONGSANZHI ROAD, AIRPORT ECONOMIC ZONE,JIEYANG CITY, GUANGDONG PROVINCE, PEOPLE'S REPUBLIC",522021,http://www.kangfuchina.com
https://www.cantonfair.org.cn/en-US/shops/451696838077824#/,"['Basic Information', '', 'Company Name', '', 'GUANGDONG WOODSUN HOUSEWARES CO.,LTD', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'DAWANG INDUSTRIAL PARK,HESHAN TOWN,YANGDONG COUNTY,YANGJIANG CITY,GUANGDONG,CHINA', '', 'Zip code', '', '529933', '', 'Company website', '', 'http://www.woodsun.com']","Guangdong,China","DAWANG INDUSTRIAL PARK,HESHAN TOWN,YANGDONG COUNTY,YANGJIANG CITY,GUANGDONG,CHINA",529933,http://www.woodsun.com
https://www.cantonfair.org.cn/en-US/shops/451691572223264#/,"['Basic Information', '', 'Company Name', '', 'GUANGZHOU HAVIT TECHNOLOGY COMPANY LIMITED', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'RMS.1307,POLY WORLD TRADE CENTER, PHASE 2, 1000 XINGANG EAST RD, HAIZHU, GUANGZHOU', '', 'Zip code', '', '510335', '', 'Company website', '', 'http://www.havit.hk']","Guangdong,China","RMS.1307,POLY WORLD TRADE CENTER, PHASE 2, 1000 XINGANG EAST RD, HAIZHU, GUANGZHOU",510335,http://www.havit.hk
https://www.cantonfair.org.cn/en-US/shops/451693117807968#/,"['Basic Information', '', 'Company Name', '', 'SHANTOU HAICHAOXING SCIENCE & TECHNOLOGY COMPANY LIMITED', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'RM 603 KIN HWA CHEONG BUILDING HENGSHAN ROAD SHANTOU S.E.Z.CHINA', '', 'Zip code', '', '515041', '', 'Company website', '', 'http://www.hcx-co.com']","Guangdong,China",RM 603 KIN HWA CHEONG BUILDING HENGSHAN ROAD SHANTOU S.E.Z.CHINA,515041,http://www.hcx-co.com
https://www.cantonfair.org.cn/en-US/shops/844602020920352#/,"['Basic Information', '', 'Company Name', '', 'SHENZHENSHI YIKANG HI-TECHNOLOGYCO.,LTD', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', '深圳市坪山区坑梓街道沙田社区欧舒特厂区二期2号厂房501', '', 'Zip code', '', '518114', '', 'Company website', '', 'https://szyikang.1688.com/']","Guangdong,China",深圳市坪山区坑梓街道沙田社区欧舒特厂区二期2号厂房501,518114,https://szyikang.1688.com/
https://www.cantonfair.org.cn/en-US/shops/715519885740736#/,"['Basic Information', '', 'Company Name', '', 'NANJING JIN LE IMPORT AND EXPORT CO.,LTD.', '', 'Country/Region', '', 'Jiangsu,China', '', 'Address', '', '904, New Metropolis Building, No. 239 Hongwu Road, Qinhuai District, Nanjing, Jiangsu Province, China', '', 'Zip code', '', '210002', '', 'Company website', '', '-']","Jiangsu,China","904, New Metropolis Building, No. 239 Hongwu Road, Qinhuai District, Nanjing, Jiangsu Province, China",210002,-
https://www.cantonfair.org.cn/en-US/shops/780597472068832#/,"['Basic Information', '', 'Company Name', '', 'Tongxiang da (Guizhou) import and Export Trade Co. , Ltd.', '', 'Country/Region', '', 'Guizhou,China', '', 'Address', '', '贵州省毕节市大方县东关乡大方经济开发区药品食品产业园区标准化厂房24号楼', '', 'Zip code', '', '551600', '', 'Company website', '', 'https://www.topmadeincn.com/electronics.html']","Guizhou,China",贵州省毕节市大方县东关乡大方经济开发区药品食品产业园区标准化厂房24号楼,551600,https://www.topmadeincn.com/electronics.html
https://www.cantonfair.org.cn/en-US/shops/585874452117568#/,"['Basic Information', '', 'Company Name', '', 'SHANGHAI BILLION ELECTRICAL APPLIANCE CO.,LTD', '', 'Country/Region', '', 'Shanghai,China', '', 'Address', '', 'Room 605 ,No.341 Jiuxin Rd,Jiuting town, Songjiang Dist , shanghai ,china', '', 'Zip code', '', '201615', '', 'Company website', '', '-']","Shanghai,China","Room 605 ,No.341 Jiuxin Rd,Jiuting town, Songjiang Dist , shanghai ,china",201615,-
https://www.cantonfair.org.cn/en-US/shops/716752051141408#/,"['Basic Information', '', 'Company Name', '', 'Dongguan City Myer Hardware ArtProducts Co.,Limited', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'No.65, Xinglang Road,HuangJiang town,Dongguan City, Guangdong pr ovince', '', 'Zip code', '', '523750', '', 'Company website', '', '-']","Guangdong,China","No.65, Xinglang Road,HuangJiang town,Dongguan City, Guangdong pr ovince",523750,-
https://www.cantonfair.org.cn/en-US/shops/451692234796288#/,"['Basic Information', '', 'Company Name', '', 'SUNWAY LTD.GUANGDONG', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'RM3601-3602 ,YINGKAI SQUARE,NO.16,HUAXIA ROAD,ZHUJIANG NEW TOWN GUANGZHOU,CHINA', '', 'Zip code', '', '510180', '', 'Company website', '', 'http://www.shunjin.com']","Guangdong,China","RM3601-3602 ,YINGKAI SQUARE,NO.16,HUAXIA ROAD,ZHUJIANG NEW TOWN GUANGZHOU,CHINA",510180,http://www.shunjin.com
https://www.cantonfair.org.cn/en-US/shops/844602691369888#/,"['Basic Information', '', 'Company Name', '', 'Loveubest Technology (Suzhou) Co., Ltd.', '', 'Country/Region', '', 'Jiangsu,China', '', 'Address', '', '江苏省苏州相城区北桥街道永吴路2号', '', 'Zip code', '', '215144', '', 'Company website', '', 'aiyoubei.com']","Jiangsu,China",江苏省苏州相城区北桥街道永吴路2号,215144,aiyoubei.com
https://www.cantonfair.org.cn/en-US/shops/844605996530688#/,"['Basic Information', '', 'Company Name', '', 'DONG GUAN TANITA Health Equipment CO.,LTD', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'Hongtu Industrial Zone, Nancheng District, Dongguan City', '', 'Zip code', '', '523080', '', 'Company website', '', 'www.tanita.com.cn']","Guangdong,China","Hongtu Industrial Zone, Nancheng District, Dongguan City",523080,www.tanita.com.cn
https://www.cantonfair.org.cn/en-US/shops/451697355877536#/,"['Basic Information', '', 'Company Name', '', 'Shenzhen NEW GAIN Import & Export Ltd.', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', '6/F, BUILDING C, DONG HE INDUSTRIAL MANSION, NO. 6 YUE HE STREET, SHA SHEN ROAD,SHA TOU JIAO,YANTIAN DISTRICT, SHENZHEN, CHINA.', '', 'Zip code', '', '518081', '', 'Company website', '', 'http://www.newgain.cn']","Guangdong,China","6/F, BUILDING C, DONG HE INDUSTRIAL MANSION, NO. 6 YUE HE STREET, SHA SHEN ROAD,SHA TOU JIAO,YANTIAN DISTRICT, SHENZHEN, CHINA.",518081,http://www.newgain.cn
https://www.cantonfair.org.cn/en-US/shops/451692945829249#/,"['Basic Information', '', 'Company Name', '', 'Jiangmen xinhui feima imp.& exp.co.,ltd.', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'NO.30-113,DONGQING NORTH RD.,HUICHENG TOWN,XINHUI AREA JIANGMEN', '', 'Zip code', '', '529100', '', 'Company website', '', 'http://WWW.FEIMA-PLASTICS.COM']","Guangdong,China","NO.30-113,DONGQING NORTH RD.,HUICHENG TOWN,XINHUI AREA JIANGMEN",529100,http://WWW.FEIMA-PLASTICS.COM
https://www.cantonfair.org.cn/en-US/shops/651634012055488#/,"['Basic Information', '', 'Company Name', '', 'Shantou Tonze Electric Appliance Industrial Co., Ltd.', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'West QC Building,03 Nanshanwan Industrial Zone,Binhai Street Haojiang,Shantou', '', 'Zip code', '', '515000', '', 'Company website', '', '-']","Guangdong,China","West QC Building,03 Nanshanwan Industrial Zone,Binhai Street Haojiang,Shantou",515000,-
https://www.cantonfair.org.cn/en-US/shops/451696301043008#/,"['Basic Information', '', 'Company Name', '', 'Better Gold Co.,Ltd,Beijing', '', 'Country/Region', '', 'Beijing,China', '', 'Address', '', '506 Chaoyang District, Beijing, 4th Floor, 13th South Road, Agricultural Exhibition Hall', '', 'Zip code', '', '100125', '', 'Company website', '', '491038065@qq.com']","Beijing,China","506 Chaoyang District, Beijing, 4th Floor, 13th South Road, Agricultural Exhibition Hall",100125,491038065@qq.com
https://www.cantonfair.org.cn/en-US/shops/451689285930304#/,"['Basic Information', '', 'Company Name', '', 'NANJING HOMEARTS HOUSEWARES CO.,LTD', '', 'Country/Region', '', 'Jiangsu,China', '', 'Address', '', 'Room 2601,Suning Qingjiang Plaza, No.88 North Jiangdong Road, Nanjing', '', 'Zip code', '', '210036', '', 'Company website', '', 'WWW.HOMEARTSCHINA.COM']","Jiangsu,China","Room 2601,Suning Qingjiang Plaza, No.88 North Jiangdong Road, Nanjing",210036,WWW.HOMEARTSCHINA.COM
https://www.cantonfair.org.cn/en-US/shops/451697274383680#/,"['Basic Information', '', 'Company Name', '', 'Shanghai POVOS Electric Works Co.,Ltd.', '', 'Country/Region', '', 'Shanghai,China', '', 'Address', '', 'NO.99,EAST WENXIANG RD.,SONGJIANG DIST.,SHANGHAI,CHINA', '', 'Zip code', '', '201613', '', 'Company website', '', 'http://www.povos.com.cn']","Shanghai,China","NO.99,EAST WENXIANG RD.,SONGJIANG DIST.,SHANGHAI,CHINA",201613,http://www.povos.com.cn
https://www.cantonfair.org.cn/en-US/shops/451693373476160#/,"['Basic Information', '', 'Company Name', '', 'BEIJING METALS & MINERALSCO.,LTD.', '', 'Country/Region', '', 'Beijing,China', '', 'Address', '', 'ADDRESS: A10 FANGXINGYUAN YIQU, FANGZHUANG, BEIJING CHINA', '', 'Zip code', '', '100078', '', 'Company website', '', 'http://www.bjmmt.com']","Beijing,China","ADDRESS: A10 FANGXINGYUAN YIQU, FANGZHUANG, BEIJING CHINA",100078,http://www.bjmmt.com
https://www.cantonfair.org.cn/en-US/shops/451690306903200#/,"['Basic Information', '', 'Company Name', '', 'NINGBO BORINE ELECTRIC APPLIANCE CO., LTD.', '', 'Country/Region', '', 'Zhejiang,China', '', 'Address', '', 'No.77 Dagang 6th Road, Xinqi Beilun, Ningbo Zhejiang', '', 'Zip code', '', '315800', '', 'Company website', '', 'http://www.borine.com']","Zhejiang,China","No.77 Dagang 6th Road, Xinqi Beilun, Ningbo Zhejiang",315800,http://www.borine.com
https://www.cantonfair.org.cn/en-US/shops/451690447035648#/,"['Basic Information', '', 'Company Name', '', 'NINGBO JOYS IMP. & EXP. CO., LTD.', '', 'Country/Region', '', 'Zhejiang,China', '', 'Address', '', '#1701 Hengdagao Mansion, 1016 South Qianhe road, YInzhou, Ningbo', '', 'Zip code', '', '315000', '', 'Company website', '', 'http://nbhooya.com']","Zhejiang,China","#1701 Hengdagao Mansion, 1016 South Qianhe road, YInzhou, Ningbo",315000,http://nbhooya.com
https://www.cantonfair.org.cn/en-US/shops/451691428842592#/,"['Basic Information', '', 'Company Name', '', 'JIANGSU SOHO INNOVATION & TECHNOLOGY GROUP CO., LTD.', '', 'Country/Region', '', 'Jiangsu,China', '', 'Address', '', 'BUILDING C, 21 SOFTWARE AVENUE NANJING,CHINA', '', 'Zip code', '', '210012', '', 'Company website', '', 'http://www.sumex.com.cn']","Jiangsu,China","BUILDING C, 21 SOFTWARE AVENUE NANJING,CHINA",210012,http://www.sumex.com.cn
https://www.cantonfair.org.cn/en-US/shops/451693595090304#/,"['Basic Information', '', 'Company Name', '', 'TIMIT TECHNOLOGY CO., LTD.', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', '11th & 12th FLOOR, BLOCK A, YUZHOU PLAZA, KEYUAN NORTH RD. 78, NANSHAN DISTRICT, SHENZHEN, CHINA', '', 'Zip code', '', '518057', '', 'Company website', '', 'http://www.timit.cn']","Guangdong,China","11th & 12th FLOOR, BLOCK A, YUZHOU PLAZA, KEYUAN NORTH RD. 78, NANSHAN DISTRICT, SHENZHEN, CHINA",518057,http://www.timit.cn
